Vendor SKU,Shape,Carat,Color,Fancy Color Description,Clarity,Cut,Depth,Table Percent,Polish,Crown Angle,Crown Height,Lower Half,Pavlilion Angle,Pavillion Depth,Star Length,Facet,Symmetry,Fluorescence,Measurements,Culet,Girdle,Cert Lab,Cert ID,Cert Lab 2,Cert ID 2,Vendor Price(Total),Vendor Price Per Carat,Memo Flag,Eye Clean,Milky,Brand,Inscription,Country Of Origin,Country of Manufacture ,Pic URL,Canada Mark,Rio Tinto,Comments
464930,Round,0.39,F,,IF,Very Good,63.8,56,Very Good,37.5,17,75,40.4,,50,,Very Good,Medium Blue,4.62 * 4.57 * 2.93,P,Medium,GIA,1305655999,,,793.962,2035.8,No,Yes,No,Regular,,ISR,ISR,,,,
416058,Round,0.39,E,,IF,Excellent,61.4,61,Excellent,32.5,12.5,80,41.6,,50,,Excellent,None,4.73 * 4.70 * 2.89,P,Slightly Thick,GIA,6341969738,,,940.1184,2410.56,No,Yes,No,Regular,,ISR,ISR,,,,
432523,Round,0.39,D,,IF,Excellent,62.7,56,Excellent,35.5,15.5,80,40.8,,50,,Excellent,None,4.66 * 4.63 * 2.91,P,Medium,GIA,2368231543,,,1149.876,2948.4,No,Yes,No,Regular,,ISR,ISR,,,,
476206,Round,0.41,F,,SI2,Excellent,61.7,56,Excellent,34,15,75,41,,50,,Excellent,Medium Blue,4.81 * 4.79 * 2.96,P,Medium,GIA,2364039099,,,406.4904,991.44,No,Yes,No,Regular,,ISR,ISR,,,,
403349,Round,0.41,K,,VVS1,Excellent,62.1,59,Excellent,34,14,75,41.6,,50,,Excellent,Faint Blue,4.77 * 4.75 * 2.96,P,Medium,GIA,6214213367,,,414.4608,1010.88,No,Yes,No,Regular,,ISR,ISR,,,,
268339,EMERALD,0.41,H,,VVS1,,69.9,64,Good,0,0,0,0,,0,,Good,None,5.07 * 3.36 * 2.35,P,Thin,GIA,7363262057,,,418.446,1020.6,No,Yes,No,Regular,,ISR,ISR,,,,
406257,Round,0.41,G,,SI2,Excellent,62.3,56,Excellent,36.5,16,75,40.6,,50,,Excellent,Faint Blue,4.77 * 4.73 * 2.96,P,Medium,GIA,7358793787,,,454.3128,1108.08,No,Yes,No,Regular,,ISR,ISR,,,,
438416,Round,0.41,J,,VVS2,Excellent,62.4,56,Excellent,36.5,16,75,40.6,,50,,Excellent,Faint Blue,4.75 * 4.72 * 2.95,P,Medium,GIA,2366179125,,,462.726,1128.6,No,Yes,No,Regular,,ISR,ISR,,,,
463654,Round,0.41,I,,VVS1,Excellent,62.9,56,Excellent,36.5,16,80,41,,50,,Excellent,Strong Blue,4.75 * 4.73 * 2.98,P,Medium,GIA,5212184512,,,467.5968,1140.48,No,Yes,No,Regular,,ISR,ISR,,,,
456699,Round,0.41,H,,SI2,Very Good,64.4,58,Very Good,37.5,16,75,40.6,,50,,Very Good,None,4.66 * 4.59 * 2.98,P,Thick,GIA,5212223888,,,466.7112,1138.32,No,Yes,No,Regular,,ISR,ISR,,,,
482479,Round,0.41,I,,VVS2,Excellent,61.4,61,Excellent,33.5,13,80,41.6,,50,,Excellent,Faint Blue,4.79 * 4.76 * 2.93,P,Slightly Thick,GIA,1355498862,,,483.5376,1179.36,No,Yes,No,Regular,,ISR,ISR,,,,
253205,MARQUISE,0.44,J,,VVS2,,67.9,55,Very Good,0,0,0,0,,0,,Very Good,None,7.70 * 3.75 * 2.55,P,Thick,GIA,6342543216,,,456.192,1036.8,No,Yes,No,Regular,,ISR,ISR,,,,
434201,Round,0.44,F,,SI2,Excellent,62.1,58,Excellent,36.5,16,75,40.6,,50,,Very Good,None,4.88 * 4.84 * 3.02,P,Medium,GIA,6361228904,,,521.7696,1185.84,No,Yes,No,Regular,,ISR,ISR,,,,
426696,Round,0.44,I,,VVS1,Excellent,63,56,Excellent,34.5,15,80,41.4,,50,,Excellent,Faint Blue,4.85 * 4.81 * 3.04,P,Medium,GIA,7366484341,,,606.3552,1378.08,No,Yes,No,Regular,,ISR,ISR,,,,
259969,EMERALD,0.45,K,,VS2,,68.3,66,Excellent,0,0,0,0,,0,,Very Good,None,4.84 * 3.64 * 2.49,P,Very Thick,GIA,1363225744,,,315.414,700.92,No,Yes,No,Regular,,ISR,ISR,,,,
437686,Round,0.45,K,,VVS2,Excellent,61.6,58,Excellent,34.5,14.5,80,41,,50,,Excellent,Strong Blue,4.93 * 4.90 * 3.03,P,Medium,GIA,7361173775,,,437.886,973.08,No,Yes,No,Regular,,ISR,ISR,,,,
411668,Round,0.45,K,Faint Brown,VVS1,Excellent,62.3,56,Excellent,35.5,15.5,80,40.6,,50,,Excellent,Medium Blue,4.92 * 4.88 * 3.05,P,Slightly Thick,GIA,2211212457,,,446.148,991.44,No,Yes,No,Regular,,ISR,ISR,,,,
446072,Round,0.45,F,,SI2,Excellent,62,59,Excellent,36,15,80,41.2,,50,,Excellent,None,4.92 * 4.89 * 3.04,P,Thin,GIA,5363484407,,,621.108,1380.24,No,Yes,No,Regular,,ISR,ISR,,,,
290533,MARQUISE,0.45,F,,VVS2,,69.7,61,Excellent,0,0,0,0,,0,,Very Good,Faint Blue,7.50 * 3.82 * 2.66,P,Slightly Thick,GIA,6342435531,,,652.212,1449.36,No,Yes,No,Regular,,ISR,ISR,,,,
296611,Princess,0.45,D,,VVS1,,68.4,77,Excellent,0,0,0,0,,0,,Very Good,None,4.39 * 4.25 * 2.90,P,Thick,GIA,7316850469,,,676.512,1503.36,No,Yes,No,Regular,,ISR,ISR,,,,
565838,Round,0.5,J,,SI1,Excellent,63,57,Excellent,34,15,80,41.6,,50,,Excellent,None,5.08 * 5.05 * 3.19,P,Medium,GIA,1368187844,,,665.28,1330.56,No,Yes,No,Regular,,ISR,ISR,,,,
280214,HEART,0.5,H,,SI1,,60.1,58,Excellent,0,0,0,0,,0,,Very Good,None,4.74 * 5.59 * 3.36,P,Slightly Thick,GIA,3365225763,,,669.6,1339.2,No,Yes,No,Regular,,ISR,ISR,,,,
559430,Round,0.5,D,,SI2,Excellent,61,60,Excellent,36,14.5,75,40.8,,50,,Excellent,None,5.12 * 5.09 * 3.12,P,Medium,GIA,1363187698,,,903.96,1807.92,No,Yes,No,Regular,,ISR,ISR,,,,
500126,Round,0.5,F,,SI2,Excellent,61.9,60,Excellent,33,13,75,41.8,,50,,Excellent,None,5.09 * 5.06 * 3.14,P,Slightly Thick,GIA,6217148220,,,931.5,1863,No,Yes,No,Regular,,ISR,ISR,,,,
293143,Radiant,0.5,E,,VVS2,,66.1,63,Excellent,0,0,0,0,,0,,Very Good,None,5.10 * 4.17 * 2.76,P,Thick,GIA,2356389737,,,939.6,1879.2,No,Yes,No,Regular,,ISR,ISR,,,,
540884,Round,0.5,H,,VS1,Good,64.5,55,Good,38.5,17.5,75,40,,50,,FR,None,4.98 * 4.90 * 3.19,P,Slightly Thick,GIA,1353283427,,,945,1890,No,Yes,No,Regular,,ISR,ISR,,,,
595998,Round,0.5,H,,SI1,Excellent,63.1,57,Excellent,35,15,80,41.4,,50,,Very Good,None,5.08 * 5.03 * 3.19,P,Medium,GIA,7366171761,,,970.92,1941.84,No,Yes,No,Regular,,ISR,ISR,,,,
524533,Round,0.5,F,,VS1,Good,66.4,57,Very Good,37,16,80,42,,55,,Very Good,Strong Blue,4.93 * 4.87 * 3.26,P,Slightly Thick,GIA,5363031006,,,1036.8,2073.6,No,Yes,No,Regular,,ISR,ISR,,,,
267200,ASSCHER,0.51,D,,SI2,,68.3,68,Excellent,0,0,0,0,,0,,Excellent,None,4.42 * 4.34 * 2.96,P,Thick,GIA,2357855061,,,666.468,1306.8,No,Yes,No,Regular,,ISR,ISR,,,,
535679,Round,0.51,K,,IF,Very Good,63.9,61,Very Good,36,14.5,75,41.6,,45,,Very Good,Faint Blue,5.04 * 4.97 * 3.20,P,Slightly Thick,GIA,7322000757,,,671.4252,1316.52,No,Yes,No,Regular,,ISR,ISR,,,,
139580,Round,1.01,G,,SI2,Excellent,61.9,58,Very Good,32.5,13.5,80,41.6,,50,,Very Good,Faint Blue,6.45 * 6.40 * 3.98,P,Slightly Thick,GIA,6352857540,,,3176.4096,3144.96,No,Yes,No,Regular,,ISR,ISR,,,,
149629,Round,1.01,I,,SI2,Excellent,61.5,56,Very Good,34.5,15,80,40.6,,50,,Very Good,None,6.47 * 6.42 * 3.97,P,Medium,GIA,7362174926,,,3313.8504,3281.04,No,Yes,No,Regular,,ISR,ISR,,,,
142587,Round,1.01,E,,SI2,Very Good,64.2,58,Very Good,37,16,80,40.8,,50,,Very Good,Faint Blue,6.30 * 6.23 * 4.02,P,Slightly Thick,GIA,3355370534,,,3381.48,3348,No,Yes,No,Regular,,ISR,ISR,,,,
145435,Round,1.01,K,,IF,Very Good,65.1,56,Excellent,36.5,16.5,75,41,,50,,Very Good,None,6.28 * 6.20 * 4.07,P,Slightly Thick,GIA,5353555905,,,3381.48,3348,No,Yes,No,Regular,,ISR,ISR,,,,
265135,Radiant,1.01,H,,VVS2,,62.1,65,Excellent,0,0,0,0,,0,,Excellent,None,7.18 * 5.12 * 3.18,P,Thick,GIA,5366236008,,,3475.2888,3440.88,No,Yes,No,Regular,,ISR,ISR,,,,
282865,HEART,2.51,G,,SI1,,56.4,61,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,8.33 * 9.45 * 5.34,P,Medium,GIA,2211171162,,,17349.12,6912,No,Yes,No,Regular,,ISR,ISR,,,,
204844,Round,2.71,J,,IF,Excellent,63,56,Excellent,35.5,16,80,40.8,,50,,Excellent,None,8.87 * 8.83 * 5.58,P,Medium,GIA,6365149303,,,22829.04,8424,No,Yes,No,Regular,,ISR,ISR,,,,
253612,HEART,3.01,D,,SI1,,59.6,57,Excellent,0,0,0,0,,0,,Excellent,Faint Blue,8.93 * 9.83 * 5.86,P,Slightly Thick,GIA,6295695459,,,25941.384,8618.4,No,Yes,No,Regular,,ISR,ISR,,,,
551279,Round,0.5,K,,SI1,Excellent,60.9,61,Excellent,32.5,12.5,75,41.8,,50,,Very Good,Faint Blue,5.14 * 5.08 * 3.12,P,Medium,GIA,6351993942,,,523.26,1046.52,No,Yes,No,Regular,,ISR,ISR,,,,
251142,HEART,1.01,K,,VS1,,62,56,Excellent,0,0,0,0,,0,,Excellent,None,6.18 * 6.77 * 4.20,P,Slightly Thick,GIA,2215159430,,,2028.888,2008.8,No,Yes,No,Regular,,ISR,ISR,,,,
128545,Round,1.01,K,,SI2,Excellent,61.3,58,Excellent,34.5,14.5,80,40.6,,50,,Excellent,Faint Blue,6.43 * 6.40 * 3.93,P,Slightly Thick,GIA,5363008248,,,2120.5152,2099.52,No,Yes,No,Regular,,ISR,ISR,,,,
123183,Round,1.01,K,,SI2,Very Good,61.8,61,Excellent,36,14,80,40.8,,50,,Very Good,None,6.41 * 6.35 * 3.94,P,Medium,GIA,2357699523,,,2120.5152,2099.52,No,Yes,No,Regular,,ISR,ISR,,,,
131640,Round,1.01,K,,SI2,Excellent,63,55,Very Good,36.5,16.5,80,40.8,,55,,Very Good,None,6.42 * 6.36 * 4.03,P,Medium,GIA,6355488923,,,2159.784,2138.4,No,Yes,No,Regular,,ISR,ISR,,,,
267934,HEART,1.01,J,,SI2,,63.6,57,Excellent,0,0,0,0,,0,,Very Good,None,6.00 * 6.67 * 4.25,P,Thick,GIA,6362273092,,,2164.1472,2142.72,No,Yes,No,Regular,,ISR,ISR,,,,
104545,Round,1.01,J,,SI2,Good,66.4,58,Very Good,40,18,75,40.4,,45,,Good,None,6.19 * 6.06 * 4.07,P,Slightly Thick,GIA,6352518127,,,2257.956,2235.6,No,Yes,No,Regular,,ISR,ISR,,,,
549746,Round,0.51,D,,SI2,Excellent,62.7,58,Excellent,35.5,15,80,41.2,,50,,Excellent,None,5.12 * 5.08 * 3.20,P,Medium,GIA,5211213185,,,996.3972,1953.72,No,Yes,No,Regular,,ISR,ISR,,,,
262432,MARQUISE,0.51,E,,VVS1,,70.2,56,Very Good,0,0,0,0,,0,,Very Good,None,7.48 * 4.14 * 2.91,P,Slightly Thick,GIA,6213159114,,,1004.6592,1969.92,No,Yes,No,Regular,,ISR,ISR,,,,
573407,Round,0.51,D,,SI1,Excellent,63.6,56,Very Good,36.5,16.5,80,41,,50,,Excellent,Faint Blue,5.08 * 5.04 * 3.22,P,Medium,GIA,2367271148,,,1104.9048,2166.48,No,Yes,No,Regular,,ISR,ISR,,,,
507445,Round,0.51,E,,VVS1,Excellent,61.7,61,Very Good,34.5,13.5,80,41.4,,50,,Excellent,Medium Blue,5.13 * 5.11 * 3.16,P,Medium,GIA,6352991346,,,1430.4276,2804.76,No,Yes,No,Regular,,ISR,ISR,,,,
529945,Round,0.51,E,,IF,Good,65.9,55,Very Good,38,17.5,75,40.6,,55,,Very Good,None,4.96 * 4.89 * 3.25,P,Thick,GIA,1317611069,,,1489.3632,2920.32,No,Yes,No,Regular,,ISR,ISR,,,,
508068,Round,0.51,F,,VS2,Excellent,58.8,61,Excellent,32.5,12.5,80,41,,50,,Excellent,None,5.26 * 5.23 * 3.09,P,Thin,GIA,5212159039,,,1630.368,3196.8,No,Yes,No,Regular,,ISR,ISR,,,,
598795,Round,0.52,I,,SI1,Excellent,61.4,57,Excellent,35,15,80,40.6,,50,,Excellent,None,5.18 * 5.17 * 3.18,P,Medium,GIA,1216148103,,,800.28,1539,No,Yes,No,Regular,,ISR,ISR,,,,
583576,Round,0.52,H,,SI2,Excellent,62.5,57,Excellent,34.5,14.5,75,41.8,,50,,Excellent,None,5.18 * 5.15 * 3.23,P,Thin,GIA,2215176963,,,800.8416,1540.08,No,Yes,No,Regular,,ISR,ISR,,,,
587829,Round,0.52,F,,SI2,Excellent,59.7,61,Excellent,33,12.5,75,41.2,,50,,Excellent,None,5.27 * 5.24 * 3.13,P,Medium,GIA,6355850217,,,912.6,1755,No,Yes,No,Regular,,ISR,ISR,,,,
511910,Round,0.52,I,,VS1,Excellent,62.5,56,Excellent,35.5,15.5,80,40.8,,50,,Excellent,None,5.14 * 5.11 * 3.20,P,Medium,GIA,2211184333,,,974.9376,1874.88,No,Yes,No,Regular,,ISR,ISR,,,,
597351,Round,0.52,I,,VVS1,Excellent,62,58,Excellent,35.5,15.5,80,40.6,,50,,Excellent,None,5.14 * 5.11 * 3.18,P,Medium,GIA,5212148117,,,1061.424,2041.2,No,Yes,No,Regular,,ISR,ISR,,,,
262465,PEAR,0.53,E,,SI2,,59.7,58,Very Good,0,0,0,0,,0,,Very Good,None,6.80 * 4.62 * 2.76,P,Medium,GIA,1363494347,,,649.1016,1224.72,No,Yes,No,Regular,,ISR,ISR,,,,
527253,Round,0.53,J,,SI1,Excellent,62.1,56,Excellent,35.5,15.5,80,40.6,,50,,Excellent,Medium Blue,5.18 * 5.15 * 3.21,P,Medium,GIA,1367484642,,,692.604,1306.8,No,Yes,No,Regular,,ISR,ISR,,,,
573050,Round,0.53,J,,IF,Excellent,58.8,61,Excellent,32.5,12.5,75,40.8,,50,,Excellent,None,5.31 * 5.27 * 3.11,P,Medium,GIA,6352850194,,,958.1976,1807.92,No,Yes,No,Regular,,ISR,ISR,,,,
545394,Round,0.53,H,,IF,Excellent,61.4,61,Excellent,33,13,80,41.6,,50,,Excellent,Faint Blue,5.19 * 5.17 * 3.18,P,Slightly Thick,GIA,6361094608,,,1435.5792,2708.64,No,Yes,No,Regular,,ISR,ISR,,,,
548550,Round,0.53,E,,IF,Excellent,58.4,61,Excellent,33,12.5,75,40.8,,45,,Excellent,Faint Blue,5.32 * 5.30 * 3.10,P,Medium,GIA,3355034857,,,1696.5936,3201.12,No,Yes,No,Regular,,ISR,ISR,,,,
507810,Round,0.54,E,,IF,Excellent,61,61,Excellent,33.5,13,80,41.8,,45,,Excellent,Medium Blue,5.27 * 5.24 * 3.21,P,Medium,GIA,2356699312,,,1698.2784,3144.96,No,Yes,No,Regular,,ISR,ISR,,,,
590714,Round,0.54,D,,IF,Excellent,63,58,Excellent,35,15,80,41.4,,50,,Excellent,Faint Blue,5.20 * 5.17 * 3.26,P,Medium,GIA,3365094634,,,2561.4144,4743.36,No,Yes,No,Regular,,ISR,ISR,,,,
561228,Round,0.54,D,,IF,Excellent,62.4,57,Excellent,35.5,15.5,80,41,,45,,Excellent,None,5.23 * 5.19 * 3.25,P,Thin,GIA,6361269156,,,2939.328,5443.2,No,Yes,No,Regular,,ISR,ISR,,,,
533408,Round,0.58,E,,VVS1,Excellent,63,56,Excellent,33,14.5,80,41.4,,45,,Excellent,Strong Blue,5.33 * 5.29 * 3.34,P,Slightly Thick,GIA,2356391793,,,1444.4378,2490.41,No,Yes,No,Regular,,ISR,ISR,,,,
575169,Round,0.58,F,,VS1,Excellent,60.8,61,Excellent,32.5,12,75,41.8,,50,,Excellent,Medium Blue,5.40 * 5.37 * 3.27,P,Medium,GIA,6352994431,,,1503.36,2592,No,Yes,No,Regular,,ISR,ISR,,,,
575026,Round,0.59,K,,VVS2,Excellent,62.2,57,Excellent,36.5,16,75,40.8,,50,,Excellent,Medium Blue,5.39 * 5.36 * 3.34,P,Medium,GIA,7358991645,,,749.3472,1270.08,No,Yes,No,Regular,,ISR,ISR,,,,
518145,Round,0.59,H,,SI2,Excellent,62.6,56,Excellent,36.5,16.5,80,40.6,,50,,Excellent,Faint Blue,5.37 * 5.33 * 3.35,P,Medium,GIA,2366483490,,,820.7136,1391.04,No,Yes,No,Regular,,ISR,ISR,,,,
262346,ASSCHER,0.6,D,,IF,,67.5,63,Very Good,0,0,0,0,,0,,Excellent,None,4.67 * 4.66 * 3.15,P,Thick,GIA,6325226054,,,1939.464,3232.44,No,Yes,No,Regular,,ISR,ISR,,,,
655453,Round,0.6,D,,VS1,Excellent,62.7,56,Excellent,36,16,80,40.8,,50,,Excellent,Faint Blue,5.38 * 5.36 * 3.37,P,Medium,GIA,5363225479,,,2012.04,3353.4,No,Yes,No,Regular,,ISR,ISR,,,,
663617,Round,0.63,K,,SI2,Excellent,63,56,Excellent,36.5,16.5,80,40.8,,50,,Excellent,Faint Blue,5.46 * 5.44 * 3.44,P,Medium,GIA,1359685783,,,722.5848,1146.96,No,Yes,No,Regular,,ISR,ISR,,,,
617069,Round,0.63,J,,SI1,Excellent,62.8,56,Excellent,35.5,16,80,40.8,,50,,Excellent,Faint Blue,5.47 * 5.46 * 3.43,P,Medium,GIA,2366191839,,,838.2528,1330.56,No,Yes,No,Regular,,ISR,ISR,,,,
292105,MARQUISE,0.63,H,,SI2,,61.8,57,Very Good,0,0,0,0,,0,,Excellent,None,8.69 * 4.53 * 2.80,P,Medium,GIA,1355118819,,,894.0456,1419.12,No,Yes,No,Regular,,ISR,ISR,,,,
671811,Round,0.63,G,,SI2,Excellent,60.3,58,Excellent,32.5,13.5,80,41,,50,,Excellent,None,5.60 * 5.55 * 3.36,P,Medium,GIA,2358850842,,,1061.424,1684.8,No,Yes,No,Regular,,ISR,ISR,,,,
664122,Round,0.63,G,,SI1,Excellent,62,58,Excellent,36,15.5,80,40.6,,45,,Excellent,None,5.49 * 5.45 * 3.39,P,Medium,GIA,7368304753,,,1326.78,2106,No,Yes,No,Regular,,ISR,ISR,,,,
625192,Round,0.63,F,,VVS2,Excellent,62.5,58,Excellent,35.5,15,80,41,,50,,Excellent,None,5.48 * 5.45 * 3.41,P,Medium,GIA,1357994944,,,2143.26,3402,No,Yes,No,Regular,,ISR,ISR,,,,
653140,Round,0.63,D,,IF,Excellent,62.7,57,Excellent,36,15.5,80,41.2,,45,,Excellent,None,5.51 * 5.47 * 3.44,P,Thin,GIA,1359537499,,,3429.216,5443.2,No,Yes,No,Regular,,ISR,ISR,,,,
792901,Round,0.7,J,,SI1,Very Good,61.9,56,Very Good,35.5,15.5,75,40.4,,45,,Good,None,5.70 * 5.62 * 3.50,P,Medium,GIA,2346951160,,,1020.6,1458,No,Yes,No,Regular,,ISR,ISR,,,,
752257,Round,0.7,I,,SI2,Excellent,61.9,59,Excellent,34,14,80,41.6,,45,,Very Good,None,5.71 * 5.68 * 3.52,P,Medium,GIA,6355034919,,,1020.6,1458,No,Yes,No,Regular,,ISR,ISR,,,,
739577,Round,0.7,K,,VS1,Excellent,59.6,62,Very Good,33,12,75,41.4,,50,,Very Good,None,5.79 * 5.75 * 3.44,P,Medium,GIA,6351365011,,,1039.5,1485,No,Yes,No,Regular,,ISR,ISR,,,,
751696,Round,0.7,J,,VVS1,Very Good,60.7,59,Very Good,34.5,14.5,70,40,,45,,Good,Faint Blue,5.69 * 5.64 * 3.44,P,Slightly Thick,GIA,2354531545,,,1112.832,1589.76,No,Yes,No,Regular,,ISR,ISR,,,,
285151,OVAL,0.7,I,,SI2,,61,59,Very Good,0,0,0,0,,0,,Very Good,None,6.91 * 5.01 * 3.05,P,Thick,GIA,2215148317,,,1114.344,1591.92,No,Yes,No,Regular,,ISR,ISR,,,,
727302,Round,0.7,J,,SI2,Excellent,62.6,57,Excellent,36,16,80,40.6,,50,,Very Good,None,5.65 * 5.60 * 3.52,P,Medium,GIA,2215159932,,,1143.072,1632.96,No,Yes,No,Regular,,ISR,ISR,,,,
757305,Round,0.7,K,,VVS1,Very Good,64.6,59,Very Good,37,15.5,75,41,,50,,Very Good,None,5.57 * 5.50 * 3.57,P,Slightly Thick,GIA,3355528734,,,1164.24,1663.2,No,Yes,No,Regular,,ISR,ISR,,,,
260214,PEAR,0.7,G,,SI1,,61.2,57,Excellent,0,0,0,0,,0,,Very Good,None,7.72 * 5.04 * 3.08,P,Slightly Thick,GIA,7368225359,,,1185.408,1693.44,No,Yes,No,Regular,,ISR,ISR,,,,
706391,Round,0.7,D,,VVS1,Excellent,63.2,56,Very Good,35.5,16,80,40.8,,50,,Excellent,None,5.64 * 5.59 * 3.55,P,Slightly Thick,GIA,1216148215,,,3144.96,4492.8,No,Yes,No,Regular,,ISR,ISR,,,,
752042,Round,0.71,I,,VVS1,Very Good,64.7,57,Excellent,37.5,16.5,75,40.8,,50,,Very Good,Strong Blue,5.61 * 5.54 * 3.61,P,Medium,GIA,7316847407,,,1486.0584,2093.04,No,Yes,No,Regular,,ISR,ISR,,,,
771318,Round,0.71,I,,VVS1,Very Good,65,55,Very Good,38,18,80,39.8,,50,,Very Good,None,5.56 * 5.48 * 3.59,P,Slightly Thick,GIA,7313907281,,,1544.3352,2175.12,No,Yes,No,Regular,,ISR,ISR,,,,
767653,Round,0.71,G,,VS2,Good,66.6,56,Very Good,37,17,75,41.2,,50,,Good,None,5.53 * 5.41 * 3.65,P,Very Thin,GIA,6365224933,,,1728.3672,2434.32,No,Yes,No,Regular,,ISR,ISR,,,,
734207,Round,0.72,D,,SI1,Very Good,63.9,58,Very Good,38,16.5,80,40.4,,50,,Very Good,None,5.63 * 5.58 * 3.58,P,Medium,GIA,7363094487,,,1984.4352,2756.16,No,Yes,No,Regular,,ISR,ISR,,,,
775754,Round,0.72,D,,VVS1,Very Good,64.5,56,Excellent,36,16,80,40.6,,50,,Very Good,None,5.62 * 5.53 * 3.59,P,Slightly Thick,GIA,6342013821,,,2982.096,4141.8,No,Yes,No,Regular,,ISR,ISR,,,,
783171,Round,0.73,K,,SI1,Excellent,62.5,57,Very Good,36.5,15.5,80,41,,50,,Excellent,Strong Blue,5.75 * 5.72 * 3.59,P,Medium,GIA,6351209723,,,961.0596,1316.52,No,Yes,No,Regular,,ISR,ISR,,,,
767790,Round,0.73,K,Faint Brown,VVS1,Excellent,62.6,56,Excellent,34.5,15,80,41.4,,50,,Excellent,None,5.76 * 5.74 * 3.60,P,Medium,GIA,5353282512,,,1147.9104,1572.48,No,Yes,No,Regular,,ISR,ISR,,,,
282486,PEAR,0.73,D,,SI1,,58.9,59,Excellent,0,0,0,0,,0,,Very Good,None,7.74 * 5.23 * 3.08,P,Slightly Thick,GIA,2336453027,,,1557.8784,2134.08,No,Yes,No,Regular,,ISR,ISR,,,,
801225,Round,0.8,K,,SI2,Excellent,63.2,58,Excellent,34.5,14.5,80,41.8,,50,,Excellent,None,5.91 * 5.90 * 3.73,P,Medium,GIA,6214213420,,,1306.368,1632.96,No,Yes,No,Regular,,ISR,ISR,,,,
262192,PEAR,0.8,H,,SI2,,61.8,56,Very Good,0,0,0,0,,0,,Very Good,None,8.04 * 5.25 * 3.24,P,Slightly Thick,GIA,2356853881,,,1368.576,1710.72,No,Yes,No,Regular,,ISR,ISR,,,,
883478,Round,0.8,J,,VVS1,Excellent,61.7,57,Excellent,34,14.5,75,40.6,,50,,Excellent,Strong Blue,5.93 * 5.91 * 3.65,P,Slightly Thick,GIA,6365189156,,,1935.36,2419.2,No,Yes,No,Regular,,ISR,ISR,,,,
275851,PEAR,0.8,G,,IF,,58,56,Excellent,0,0,0,0,,0,,Excellent,None,8.16 * 5.27 * 3.06,P,Thick,GIA,6322864096,,,2213.568,2766.96,No,Yes,No,Regular,,ISR,ISR,,,,
260092,HEART,0.8,E,,VVS1,,62,59,Excellent,0,0,0,0,,0,,Very Good,None,5.45 * 6.35 * 3.94,P,Slightly Thick,GIA,1367172899,,,2623.104,3278.88,No,Yes,No,Regular,,ISR,ISR,,,,
289920,EMERALD,0.9,K,,SI1,,64,64,Excellent,0,0,0,0,,0,,Very Good,Faint Blue,6.77 * 4.58 * 2.93,P,Thick,GIA,2354206994,,,1215,1350,No,Yes,No,Regular,,ISR,ISR,,,,
929189,Round,0.9,K,,SI1,Good,65,56,Very Good,37.5,17,75,40.6,,50,,Very Good,None,6.05 * 5.95 * 3.90,P,Slightly Thick,GIA,3355365594,,,1506.6,1674,No,Yes,No,Regular,,ISR,ISR,,,,
946957,Round,0.9,K,,VS2,Good,65.5,58,Very Good,38,16.5,75,41,,50,,Good,None,6.01 * 5.91 * 3.91,P,Medium,GIA,1355282980,,,1539.648,1710.72,No,Yes,No,Regular,,ISR,ISR,,,,
939504,Round,0.93,D,,VVS1,Excellent,62.9,58,Excellent,35.5,15,80,41.2,,50,,Excellent,Faint Blue,6.21 * 6.18 * 3.90,P,Medium,GIA,2368171203,,,6281.5176,6754.32,No,Yes,No,Regular,,ISR,ISR,,,,
912396,Round,0.94,H,,VVS1,Excellent,59,61,Excellent,32.5,12.5,80,41,,50,,Excellent,None,6.45 * 6.40 * 3.79,P,Medium,GIA,7366119067,,,4025.268,4282.2,No,Yes,No,Regular,,ISR,ISR,,,,
921584,Round,0.95,D,,IF,Excellent,59.8,62,Excellent,33,12.5,80,41.6,,50,,Excellent,Faint Blue,6.43 * 6.39 * 3.83,P,Thin,GIA,6352858612,,,7945.344,8363.52,No,Yes,No,Regular,,ISR,ISR,,,,
285764,PEAR,0.96,I,,SI2,,57.5,61,Excellent,0,0,0,0,,0,,Very Good,None,8.70 * 5.64 * 3.24,P,Slightly Thick,GIA,6352064487,,,1950.2208,2031.48,No,Yes,No,Regular,,ISR,ISR,,,,
296921,PEAR,0.96,D,,VS1,,62.2,58,Excellent,0,0,0,0,,0,,Very Good,None,8.35 * 5.56 * 3.45,P,Medium,GIA,5211143440,,,3853.7856,4014.36,No,Yes,No,Regular,,ISR,ISR,,,,
940334,Round,0.99,H,,VS1,Excellent,61.3,59,Excellent,36,15,80,40.6,,50,,Very Good,Faint Blue,6.40 * 6.36 * 3.92,P,Medium,GIA,7361151211,,,4526.9928,4572.72,No,Yes,No,Regular,,ISR,ISR,,,,
265976,Radiant,1.01,J,,VVS1,,71.9,67,Excellent,0,0,0,0,,0,,Excellent,None,5.66 * 5.54 * 3.98,P,Thick,GIA,6351368060,,,2519.748,2494.8,No,Yes,No,Regular,,ISR,ISR,,,,
131573,Round,1.01,I,,SI2,Excellent,63.2,56,Excellent,36.5,16.5,80,41,,50,,Very Good,Faint Blue,6.41 * 6.33 * 4.03,P,Thin,GIA,3345812956,,,2565.5616,2540.16,No,Yes,No,Regular,,ISR,ISR,,,,
